PlayerID,Name,Team,Position,Age,Played,Started,PassingCompletions,PassingAttempts,PassingYards,PassingTouchdowns,PassingInterceptions,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingYardsPerReception,ReceivingTouchdowns,FantasyPoints
23469,Tyquan Thornton,NE,WR,22.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,5.3,1.0,45.0,22.0,247.0,11.2,2.0,44.3
23725,Dennis Houston,NYG,WR,23.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,16.0,8.0,0.0,1.6
23867,Armani Rogers,WAS,TE,24.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,13.0,0.0,6.0,5.0,64.0,12.8,0.0,9.0
23485,Daniel Bellinger,NYG,TE,22.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,35.0,30.0,268.0,8.9,2.0,45.0
23190,Brian Robinson Jr.,WAS,RB,23.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,205.0,797.0,3.9,2.0,12.0,9.0,60.0,6.7,1.0,103.7
23185,Sam Howell,WAS,QB,22.0,1.0,1.0,11.0,19.0,169.0,1.0,1.0,5.0,35.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,18.26
23170,Wan'Dale Robinson,NYG,WR,21.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,-0.5,0.0,31.0,23.0,227.0,9.9,1.0,28.6
23155,Jahan Dotson,WAS,WR,22.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,-7.0,-3.5,0.0,61.0,35.0,523.0,14.9,7.0,95.6
22686,Dyami Brown,WAS,WR,22.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,15.0,0.0,14.0,5.0,143.0,28.6,2.0,27.8
22515,Cole Turner,WAS,TE,22.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,23.0,11.5,0.0,2.3
22672,Gary Brightwell,NYG,RB,23.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,141.0,4.5,1.0,8.0,5.0,39.0,7.8,0.0,24.0
22657,John Bates,WAS,TE,24.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,14.0,108.0,7.7,1.0,16.8
22572,Dax Milne,WAS,WR,23.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,37.0,6.2,1.0,9.7
21861,Antonio Gibson,WAS,RB,24.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,149.0,546.0,3.7,3.0,58.0,46.0,353.0,7.7,2.0,119.9
21728,Lawrence Cager,NYG,TE,25.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,13.0,118.0,9.1,1.0,17.8
21760,Isaiah Hodgins,NYG,WR,24.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,37.0,392.0,10.6,4.0,63.2
21005,Parris Campbell,NYG,WR,25.0,17.0,16.0,0.0,0.0,0.0,0.0,0.0,5.0,58.0,11.6,0.0,91.0,63.0,623.0,9.9,3.0,86.1
20957,Tommy Sweeney,NYG,TE,27.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,7.0,0.0,0.7
20943,Darius Slayton,NYG,WR,25.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,46.0,724.0,15.7,2.0,82.4
20841,Daniel Jones,NYG,QB,25.0,16.0,16.0,317.0,472.0,3205.0,15.0,5.0,120.0,708.0,5.9,7.0,0.0,0.0,0.0,0.0,0.0,289.0
20873,Terry McLaurin,WAS,WR,27.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,7.0,29.0,4.1,0.0,120.0,77.0,1191.0,15.5,5.0,152.0
20823,Tyree Jackson,NYG,TE,24.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20150,Byron Pringle,WAS,WR,28.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,10.0,135.0,13.5,2.0,25.5
19766,Saquon Barkley,NYG,RB,25.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,295.0,1312.0,4.4,10.0,76.0,57.0,338.0,5.9,0.0,227.0
19319,Matt Breida,NYG,RB,27.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,54.0,220.0,4.1,1.0,25.0,20.0,118.0,5.9,0.0,39.8
19072,Alex Armah,WAS,RB,28.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18928,Curtis Samuel,WAS,WR,26.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0,38.0,187.0,4.9,1.0,92.0,64.0,656.0,10.2,4.0,112.3
18018,Jacoby Brissett,WAS,QB,29.0,16.0,11.0,236.0,369.0,2608.0,12.0,6.0,49.0,243.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,168.62
17961,Sterling Shepard,NYG,WR,29.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,13.0,154.0,11.8,1.0,21.4
16964,Darren Waller,NYG,TE,30.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,28.0,388.0,13.9,3.0,56.8
16866,Jamison Crowder,WAS,WR,29.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,60.0,10.0,0.0,6.0
16656,Logan Thomas,WAS,TE,31.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,39.0,323.0,8.3,1.0,38.3
12831,Tyrod Taylor,NYG,QB,33.0,3.0,0.0,6.0,8.0,58.0,1.0,1.0,5.0,70.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,11.32
14141,Cole Beasley,NYG,WR,33.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,35.0,5.8,0.0,3.5
15150,Cordarrelle Patterson,ATL,RB,31.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,144.0,695.0,4.8,8.0,31.0,21.0,122.0,5.8,0.0,127.7
16597,Mike Evans,TB,WR,29.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,77.0,1124.0,14.6,6.0,148.4
16903,MyCole Pruitt,ATL,TE,30.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,16.0,150.0,9.4,4.0,39.0
17179,Taylor Heinicke,ATL,QB,29.0,9.0,9.0,161.0,259.0,1859.0,12.0,6.0,28.0,96.0,3.4,1.0,0.0,0.0,0.0,0.0,0.0,115.96
18880,Chris Godwin,TB,WR,26.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.7,0.0,142.0,104.0,1023.0,9.8,3.0,118.8
18990,Jonnu Smith,ATL,TE,27.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,38.0,27.0,245.0,9.1,0.0,25.0
19023,Mack Hollins,ATL,WR,29.0,17.0,16.0,1.0,1.0,4.0,0.0,0.0,4.0,40.0,10.0,0.0,94.0,57.0,690.0,12.1,4.0,97.16
19790,Baker Mayfield,TB,QB,27.0,12.0,10.0,201.0,335.0,2163.0,10.0,8.0,31.0,89.0,2.9,1.0,0.0,0.0,0.0,0.0,0.0,121.42
19919,Chase Edmonds,TB,RB,26.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,68.0,245.0,3.6,2.0,24.0,16.0,157.0,9.8,1.0,58.2
20006,Russell Gage,TB,WR,26.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,51.0,426.0,8.4,5.0,72.6
20055,Logan Woodside,ATL,QB,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20679,KhaDarel Hodge,ATL,WR,27.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,13.0,202.0,15.5,1.0,28.2
20703,John Wolford,TB,QB,27.0,3.0,3.0,38.0,62.0,390.0,1.0,3.0,8.0,32.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8
21138,Scotty Miller,ATL,WR,25.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,0.0,40.0,23.0,185.0,8.0,0.0,19.3
21739,Van Jefferson,ATL,WR,26.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,24.0,369.0,15.4,3.0,54.9
21788,Ke'Shawn Vaughn,TB,RB,25.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,53.0,3.1,0.0,4.0,3.0,19.0,6.3,0.0,7.2
22594,Frank Darby,ATL,WR,25.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15.0,15.0,0.0,1.5
22494,Kyle Trask,TB,QB,24.0,1.0,0.0,3.0,9.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92
22502,Desmond Ridder,ATL,QB,23.0,4.0,4.0,73.0,115.0,708.0,2.0,0.0,16.0,64.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,38.72
22508,Kyle Pitts,ATL,TE,22.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,28.0,356.0,12.7,2.0,47.6
22498,Feleipe Franks,ATL,TE,24.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
22925,Avery Williams,ATL,RB,24.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,22.0,109.0,5.0,1.0,14.0,13.0,61.0,4.7,0.0,21.0
23250,Tyler Allgeier,ATL,RB,22.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,210.0,1035.0,4.9,3.0,17.0,16.0,139.0,8.7,1.0,143.4
23151,Drake London,ATL,WR,21.0,17.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,72.0,866.0,12.0,4.0,106.6
23134,Cade Otton,TB,TE,23.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,42.0,391.0,9.3,2.0,51.1
23101,Parker Hesse,ATL,TE,27.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,89.0,9.9,0.0,8.9
23217,Rachaad White,TB,RB,23.0,17.0,8.0,0.0,0.0,0.0,0.0,0.0,129.0,481.0,3.7,1.0,58.0,50.0,290.0,5.8,2.0,89.1
23618,Ko Kieft,TB,TE,24.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,80.0,11.4,1.0,14.0
23746,Deven Thompkins,TB,WR,22.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,13.0,0.0,10.0,5.0,32.0,6.4,0.0,5.8
24076,Josh Ali,ATL,WR,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24073,Maurice Alexander,DET,WR,25.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,7.0,0.0,0.7
23847,Zonovan Knight,DET,RB,21.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,85.0,300.0,3.5,1.0,14.0,13.0,100.0,7.7,0.0,46.0
23135,Charlie Kolar,BAL,TE,23.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,49.0,12.2,0.0,4.9
23234,Jameson Williams,DET,WR,21.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,40.0,0.0,9.0,1.0,41.0,41.0,1.0,14.1
23256,Isaiah Likely,BAL,TE,22.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,36.0,373.0,10.4,3.0,55.3
23084,Shane Zylstra,DET,TE,25.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,11.0,60.0,5.5,4.0,30.0
23010,Brock Wright,DET,TE,23.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,18.0,216.0,12.0,4.0,45.6
22524,James Mitchell,DET,TE,22.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,113.0,10.3,1.0,17.3
22587,Amon-Ra St. Brown,DET,WR,23.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,9.0,95.0,10.6,0.0,146.0,106.0,1161.0,11.0,6.0,161.6
22623,Rashod Bateman,BAL,WR,22.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,15.0,285.0,19.0,2.0,38.5
22604,Tylan Wallace,BAL,WR,23.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,33.0,8.2,0.0,3.3
21810,Tyler Huntley,BAL,QB,24.0,6.0,4.0,75.0,112.0,658.0,2.0,3.0,43.0,137.0,3.2,1.0,0.0,0.0,0.0,0.0,0.0,50.02
21721,Devin Duvernay,BAL,WR,25.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,12.0,84.0,7.0,1.0,49.0,37.0,407.0,11.0,3.0,73.1
21674,J.K. Dobbins,BAL,RB,23.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,92.0,520.0,5.7,2.0,8.0,7.0,42.0,6.0,1.0,74.2
21564,Craig Reynolds,DET,RB,26.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,102.0,4.4,0.0,10.0,9.0,116.0,12.9,0.0,21.8
21277,David Blough,DET,QB,27.0,2.0,2.0,38.0,58.0,402.0,2.0,2.0,4.0,5.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,18.58
20904,Devine Ozigbo,DET,RB,26.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.3,0.0,1.0,1.0,3.0,3.0,0.0,0.7
20802,Justice Hill,BAL,RB,24.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,262.0,5.3,0.0,12.0,12.0,58.0,4.8,0.0,30.0
20882,David Montgomery,DET,RB,25.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,201.0,801.0,4.0,5.0,40.0,34.0,316.0,9.3,1.0,143.7
20239,Gus Edwards,BAL,RB,27.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,87.0,433.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,59.3
19981,Daurice Fountain,DET,WR,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19781,Lamar Jackson,BAL,QB,25.0,12.0,12.0,203.0,326.0,2242.0,17.0,7.0,112.0,764.0,6.8,3.0,0.0,0.0,0.0,0.0,0.0,236.08
19803,Mark Andrews,BAL,TE,27.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,2.7,0.0,113.0,73.0,847.0,11.6,5.0,117.5
19296,Anthony Firkser,DET,TE,27.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,100.0,11.1,0.0,10.0
19017,Josh Reynolds,DET,WR,27.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,38.0,479.0,12.6,3.0,65.9
18422,Kalif Raymond,DET,WR,28.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,36.0,5.1,0.0,64.0,47.0,616.0,13.1,0.0,63.2
18104,Nate Sudfeld,DET,QB,29.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-4.0,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,-0.4
17223,Eric Tomlinson,BAL,TE,30.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,79.0,8.8,2.0,19.9
17922,Jared Goff,DET,QB,28.0,17.0,17.0,382.0,587.0,4438.0,29.0,7.0,29.0,73.0,2.5,0.0,1.0,1.0,5.0,5.0,0.0,283.32
17914,Laquon Treadwell,BAL,WR,27.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,42.0,7.0,0.0,4.2
16781,Nelson Agholor,BAL,WR,29.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,31.0,362.0,11.7,2.0,44.2
16776,Melvin Gordon III,BAL,RB,29.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,90.0,318.0,3.5,2.0,32.0,25.0,223.0,8.9,0.0,62.1
16497,Teddy Bridgewater,DET,QB,29.0,5.0,2.0,49.0,79.0,683.0,4.0,4.0,3.0,27.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,38.02
6489,Josh Johnson,BAL,QB,36.0,2.0,0.0,1.0,2.0,10.0,0.0,0.0,2.0,3.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.7
13870,Marvin Jones Jr.,DET,WR,32.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,46.0,529.0,11.5,3.0,70.9
9038,Matthew Stafford,LAR,QB,34.0,9.0,9.0,206.0,303.0,2087.0,10.0,8.0,13.0,9.0,0.7,1.0,0.0,0.0,0.0,0.0,0.0,108.38
16263,Allen Robinson II,PIT,WR,29.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,33.0,339.0,10.3,3.0,51.9
18047,Demarcus Robinson,LAR,WR,28.0,17.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,48.0,458.0,9.5,2.0,55.8
18032,Tyler Higbee,LAR,TE,29.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,72.0,620.0,8.6,3.0,80.0
18811,Mitch Trubisky,PIT,QB,28.0,7.0,5.0,117.0,180.0,1252.0,4.0,5.0,19.0,38.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,73.88
18882,Cooper Kupp,LAR,WR,29.0,9.0,9.0,0.0,1.0,0.0,0.0,0.0,9.0,52.0,5.8,1.0,98.0,75.0,812.0,10.8,6.0,126.4
19823,Royce Freeman,LAR,RB,26.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,41.0,117.0,2.9,0.0,8.0,6.0,33.0,5.5,0.0,13.0
19850,Mason Rudolph,PIT,QB,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20191,Godwin Igwebuike,PIT,RB,28.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.3,0.0,1.0,1.0,3.0,3.0,0.0,0.7
20768,Myles Gaskin,LAR,RB,25.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,26.0,2.6,0.0,6.0,4.0,28.0,7.0,0.0,5.4
20798,Darrell Henderson Jr.,LAR,RB,25.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,70.0,283.0,4.0,3.0,22.0,17.0,102.0,6.0,0.0,56.5
20900,Qadree Ollison,PIT,RB,26.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20929,Brett Rypien,LAR,QB,26.0,4.0,2.0,53.0,88.0,483.0,2.0,4.0,6.0,7.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,18.02
21037,Miles Boykin,PIT,WR,26.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,11.0,5.5,0.0,1.1
21077,Diontae Johnson,PIT,WR,26.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,7.0,25.0,3.6,0.0,147.0,86.0,882.0,10.3,0.0,94.7
21601,Gunner Olszewski,PIT,WR,25.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,39.0,4.9,0.0,7.0,5.0,53.0,10.6,0.0,7.2
21675,Tyler Johnson,LAR,WR,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21678,Brycen Hopkins,LAR,TE,25.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,109.0,15.6,0.0,10.9
21741,Denzel Mims,PIT,WR,25.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,11.0,186.0,16.9,0.0,18.6
21768,Najee Harris,PIT,RB,24.0,17.0,17.0,1.0,1.0,4.0,0.0,0.0,272.0,1034.0,3.8,7.0,53.0,41.0,229.0,5.6,3.0,182.46
21854,Anthony McFarland Jr.,PIT,RB,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,30.0,5.0,0.0,2.0,2.0,11.0,5.5,0.0,4.1
22590,Ben Skowronek,LAR,WR,25.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,17.0,1.0,61.0,39.0,376.0,9.6,0.0,45.3
22591,Dez Fitzpatrick,PIT,WR,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22602,Tutu Atwell,LAR,WR,23.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,34.0,3.8,1.0,35.0,18.0,298.0,16.6,1.0,45.2
22547,Ronnie Rivers,LAR,RB,23.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,21.0,2.3,0.0,5.0,5.0,29.0,5.8,0.0,5.0
22520,Miller Forristall,LAR,TE,24.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
22501,Kenny Pickett,PIT,QB,24.0,13.0,12.0,245.0,389.0,2404.0,7.0,9.0,55.0,237.0,4.3,3.0,0.0,0.0,0.0,0.0,0.0,149.86
22509,Hunter Long,LAR,TE,24.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22507,Pat Freiermuth,PIT,TE,24.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,63.0,732.0,11.6,2.0,85.2
22973,Austin Trammell,LAR,WR,24.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,13.0,6.5,0.0,1.3
23153,George Pickens,PIT,WR,21.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,24.0,8.0,1.0,84.0,52.0,801.0,15.4,4.0,114.5
23212,Kyren Williams,LAR,RB,22.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,139.0,4.0,0.0,12.0,9.0,76.0,8.4,0.0,21.5
