PlayerID,Name,Team,Position,Age,Played,Started,PassingCompletions,PassingAttempts,PassingYards,PassingTouchdowns,PassingInterceptions,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingYardsPerReception,ReceivingTouchdowns,FantasyPoints
23737,Tanner Conner,MIA,TE,24.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
23978,Raleigh Webb,MIA,WR,24.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23573,Danny Gray,SF,WR,23.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,0.0,7.0,1.0,10.0,10.0,0.0,1.9
23621,Nick Muse,MIN,TE,23.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23659,Tay Martin,SF,WR,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23662,Jake Tonges,SF,TE,23.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23364,Jordan Mason,SF,RB,23.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,258.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,31.8
23368,Jalen Nailor,MIN,WR,23.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,179.0,19.9,1.0,23.9
23172,Tyrion Davis-Price,SF,RB,22.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,99.0,2.9,0.0,2.0,0.0,0.0,0.0,0.0,9.9
23241,Brock Purdy,SF,QB,22.0,9.0,5.0,114.0,170.0,1374.0,13.0,4.0,22.0,13.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,106.26
22535,Elijah Mitchell,SF,RB,24.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,45.0,279.0,6.2,2.0,4.0,3.0,7.0,2.3,0.0,40.6
22676,Kene Nwangwu,MIN,RB,24.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,1.6,0.0,2.0,2.0,21.0,10.5,0.0,3.5
22345,Dan Chisena,MIN,WR,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22119,Charlie Woerner,SF,TE,25.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
21852,Ty Chandler,MIN,RB,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,20.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0
21747,Brandon Aiyuk,SF,WR,24.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,11.5,0.0,114.0,78.0,1015.0,13.0,8.0,149.8
21714,K.J. Osborn,MIN,WR,25.0,17.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,2.0,0.0,90.0,60.0,650.0,10.8,5.0,95.6
21717,Jauan Jennings,SF,WR,25.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,35.0,416.0,11.9,1.0,47.6
21688,Cam Akers,MIN,RB,23.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,188.0,786.0,4.2,7.0,18.0,13.0,117.0,9.0,0.0,128.3
21685,Justin Jefferson,MIN,WR,23.0,17.0,17.0,2.0,2.0,34.0,0.0,0.0,4.0,24.0,6.0,1.0,184.0,128.0,1809.0,14.1,8.0,240.66
20868,Alexander Mattison,MIN,RB,24.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,283.0,3.8,5.0,18.0,15.0,91.0,6.1,1.0,73.4
20805,T.J. Hockenson,MIN,TE,25.0,17.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,86.0,914.0,10.6,6.0,129.4
20792,N'Keal Harry,MIN,WR,24.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,116.0,16.6,1.0,17.6
20932,Deebo Samuel,SF,WR,26.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,42.0,232.0,5.5,3.0,94.0,56.0,632.0,11.3,2.0,112.4
20899,Josh Oliver,MIN,TE,25.0,17.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,14.0,149.0,10.6,2.0,26.9
20361,Ross Dwelley,SF,TE,27.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,105.0,35.0,1.0,16.5
20487,Brandon Powell,MIN,WR,27.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,17.0,80.0,4.7,0.0,32.0,24.0,156.0,6.5,0.0,23.6
19961,Ray-Ray McCloud III,SF,WR,26.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,78.0,19.5,1.0,25.0,14.0,243.0,17.4,1.0,44.1
19812,Sam Darnold,SF,QB,25.0,6.0,6.0,82.0,140.0,1143.0,7.0,3.0,26.0,106.0,4.1,2.0,0.0,0.0,0.0,0.0,0.0,86.32
19063,George Kittle,SF,TE,29.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,60.0,765.0,12.8,11.0,140.5
19330,Nick Mullens,MIN,QB,27.0,4.0,0.0,21.0,25.0,224.0,1.0,1.0,4.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.76
19165,Johnny Mundt,MIN,TE,27.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,19.0,140.0,7.4,1.0,20.0
18877,Christian McCaffrey,SF,RB,26.0,17.0,16.0,1.0,1.0,34.0,1.0,0.0,244.0,1139.0,4.7,8.0,108.0,85.0,741.0,8.7,5.0,271.36
18118,Brandon Allen,SF,QB,30.0,1.0,0.0,3.0,3.0,22.0,0.0,0.0,3.0,-1.0,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.78
16837,Chris Conley,SF,WR,30.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,46.0,11.5,0.0,4.6
16141,Willie Snead IV,SF,WR,30.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14252,Kirk Cousins,MIN,QB,34.0,17.0,17.0,424.0,643.0,4547.0,29.0,14.0,31.0,97.0,3.1,2.0,0.0,0.0,0.0,0.0,0.0,291.58
16568,Brandin Cooks,DAL,WR,29.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,3.5,0.0,93.0,57.0,699.0,12.3,3.0,88.6
18055,Dak Prescott,DAL,QB,29.0,12.0,12.0,261.0,394.0,2860.0,23.0,15.0,45.0,182.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,198.6
19461,Cooper Rush,DAL,QB,28.0,9.0,5.0,94.0,162.0,1051.0,5.0,3.0,9.0,6.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,56.64
19867,Michael Gallup,DAL,WR,26.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,39.0,424.0,10.9,4.0,66.4
20912,Tony Pollard,DAL,RB,25.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,193.0,1007.0,5.2,9.0,55.0,39.0,371.0,9.5,3.0,209.8
20838,Tyron Billy-Johnson,DAL,WR,26.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,8.0,0.0,0.8
21679,CeeDee Lamb,DAL,WR,23.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,10.0,47.0,4.7,0.0,156.0,107.0,1359.0,12.7,9.0,194.6
21952,Rico Dowdle,DAL,RB,24.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21781,Sean McKeon,DAL,TE,24.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,11.0,5.5,0.0,1.1
22597,Jalen Tolbert,DAL,WR,23.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,12.0,6.0,0.0,1.2
22517,Peyton Hendershot,DAL,TE,23.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,16.0,11.0,103.0,9.4,2.0,28.5
22493,Trey Lance,DAL,QB,22.0,2.0,2.0,15.0,31.0,194.0,0.0,1.0,16.0,67.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,12.46
23138,Jake Ferguson,DAL,TE,23.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,19.0,174.0,9.2,2.0,29.4
23880,Malik Davis,DAL,RB,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,161.0,4.2,1.0,7.0,6.0,63.0,10.5,0.0,28.4
24068,KaVontae Turpin,DAL,WR,26.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,5.7,0.0,2.0,1.0,9.0,9.0,0.0,-1.4
23586,Julius Chestnut,TEN,RB,22.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,1.3,0.0,3.0,3.0,41.0,13.7,0.0,5.3
23463,Kyle Philips,TEN,WR,23.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,8.0,78.0,9.8,0.0,3.8
23489,Chigoziem Okonkwo,TEN,TE,23.0,17.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.7,0.0,46.0,32.0,450.0,14.1,3.0,65.2
23118,Malik Willis,TEN,QB,23.0,8.0,3.0,31.0,61.0,276.0,0.0,3.0,27.0,123.0,4.6,1.0,0.0,0.0,0.0,0.0,0.0,19.34
23119,Treylon Burks,TEN,WR,22.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,47.0,11.8,1.0,54.0,33.0,444.0,13.5,1.0,61.1
23273,Hassan Haskins,TEN,RB,22.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,93.0,3.7,0.0,12.0,11.0,57.0,5.2,0.0,15.0
22609,Shi Smith,TEN,WR,24.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,22.0,296.0,13.5,2.0,39.6
22415,Mason Kinsey,TEN,WR,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.3
21734,Nick Westbrook-Ikhine,TEN,WR,25.0,17.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,25.0,397.0,15.9,3.0,57.7
20977,Trevon Wesco,TEN,TE,27.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,26.0,13.0,0.0,4.6
20134,Kevin Rader,TEN,TE,27.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18030,Chris Moore,TEN,WR,29.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,74.0,48.0,548.0,11.4,2.0,67.1
17959,Derrick Henry,TEN,RB,28.0,16.0,16.0,2.0,2.0,4.0,1.0,0.0,349.0,1538.0,4.4,13.0,41.0,33.0,398.0,12.1,0.0,269.76
14986,DeAndre Hopkins,TEN,WR,30.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,64.0,717.0,11.2,3.0,87.7
13799,Ryan Tannehill,TEN,QB,34.0,12.0,12.0,212.0,325.0,2536.0,13.0,6.0,34.0,98.0,2.9,2.0,0.0,0.0,0.0,0.0,0.0,161.24
2593,Aaron Rodgers,NYJ,QB,38.0,17.0,17.0,350.0,542.0,3695.0,26.0,12.0,34.0,94.0,2.8,1.0,0.0,0.0,0.0,0.0,0.0,239.2
13227,Randall Cobb,NYJ,WR,32.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,34.0,417.0,12.3,1.0,47.7
17009,Trevor Siemian,NYJ,QB,30.0,2.0,1.0,15.0,26.0,184.0,1.0,1.0,4.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.16
16917,C.J. Uzomah,NYJ,TE,29.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,21.0,232.0,11.0,2.0,35.2
18872,Dalvin Cook,NYJ,RB,27.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,264.0,1173.0,4.4,8.0,56.0,39.0,295.0,7.6,2.0,198.8
20145,Allen Lazard,NYJ,WR,26.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,100.0,60.0,788.0,13.1,6.0,114.8
19988,Tyler Conklin,NYJ,TE,27.0,17.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.5,0.0,87.0,58.0,552.0,9.5,3.0,73.5
20283,Tim Boyle,NYJ,QB,28.0,1.0,0.0,2.0,8.0,33.0,0.0,2.0,2.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.88
20788,Mecole Hardman Jr.,NYJ,WR,24.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,31.0,7.8,2.0,34.0,25.0,297.0,11.9,4.0,68.8
22495,Zach Wilson,NYJ,QB,23.0,9.0,9.0,132.0,242.0,1688.0,6.0,7.0,28.0,102.0,3.6,1.0,1.0,1.0,2.0,2.0,1.0,97.92
22514,Kenny Yeboah,NYJ,TE,23.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22521,Jeremy Ruckert,NYJ,TE,22.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,8.0,8.0,0.0,0.8
22526,Breece Hall,NYJ,RB,21.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,80.0,463.0,5.8,4.0,31.0,19.0,218.0,11.5,1.0,96.1
22553,Michael Carter,NYJ,RB,23.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,114.0,402.0,3.5,3.0,54.0,41.0,288.0,7.0,0.0,85.0
23122,Garrett Wilson,NYJ,WR,22.0,17.0,12.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,147.0,83.0,1103.0,13.3,4.0,132.7
23962,Irvin Charles,NYJ,WR,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23774,Derek Wright,CAR,WR,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23355,Teagan Quitoriano,HOU,TE,22.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,113.0,16.1,2.0,23.3
23160,John Metchie III,HOU,WR,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23223,Dameon Pierce,HOU,RB,22.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,220.0,939.0,4.3,4.0,39.0,30.0,165.0,5.5,1.0,136.4
23298,Raheem Blackshear,CAR,RB,24.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,77.0,3.3,3.0,12.0,10.0,93.0,9.3,0.0,33.0
22505,Davis Mills,HOU,QB,24.0,15.0,15.0,292.0,479.0,3118.0,17.0,15.0,32.0,108.0,3.4,2.0,0.0,0.0,0.0,0.0,0.0,181.52
22506,Brevin Jordan,HOU,TE,22.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,14.0,128.0,9.1,0.0,12.8
22620,Mike Strachan,CAR,WR,25.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,59.0,19.7,0.0,5.9
22600,Johnny Johnson III,HOU,WR,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22595,Ihmir Smith-Marsette,CAR,WR,23.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,4.0,1.0,15.0,15.0,0.0,-0.6
22685,Terrace Marshall Jr.,CAR,WR,22.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,28.0,490.0,17.5,1.0,55.0
22662,Tommy Tremble,CAR,TE,22.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,19.0,174.0,9.2,3.0,33.4
21865,Stephen Sullivan,CAR,TE,25.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,46.0,23.0,0.0,4.6
21400,Steven Sims,HOU,WR,25.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,70.0,5.4,0.0,23.0,14.0,104.0,7.4,0.0,17.4
21732,Giovanni Ricci,CAR,TE,26.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,100.0,12.5,0.0,10.0
21691,Chuba Hubbard,CAR,RB,23.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,95.0,466.0,4.9,2.0,17.0,14.0,171.0,12.2,0.0,73.7
21756,Nico Collins,HOU,WR,23.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,37.0,481.0,13.0,2.0,60.1
21697,Laviska Shenault Jr.,CAR,WR,24.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,65.0,7.2,1.0,32.0,27.0,272.0,10.1,1.0,45.7
20941,Devin Singletary,HOU,RB,25.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,177.0,819.0,4.6,5.0,52.0,38.0,280.0,7.4,1.0,139.9
20933,Miles Sanders,CAR,RB,25.0,17.0,15.0,0.0,0.0,0.0,0.0,0.0,259.0,1269.0,4.9,11.0,26.0,20.0,78.0,3.9,0.0,196.7
20159,Mike Boone,HOU,RB,27.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,102.0,4.2,0.0,15.0,9.0,96.0,10.7,0.0,19.8
19080,Noah Brown,HOU,WR,26.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,43.0,555.0,12.9,3.0,71.5
19920,Dalton Schultz,HOU,TE,26.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,57.0,577.0,10.1,5.0,85.7
19910,Ian Thomas,CAR,TE,26.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,21.0,197.0,9.4,0.0,19.7
19843,Hayden Hurst,CAR,TE,29.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,52.0,414.0,8.0,2.0,53.4
19816,DJ Chark Jr.,CAR,WR,26.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,30.0,502.0,16.7,3.0,68.2
19626,Dare Ogunbowale,HOU,RB,28.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,42.0,123.0,2.9,1.0,26.0,20.0,104.0,5.2,0.0,28.7
15694,Case Keenum,HOU,QB,34.0,2.0,0.0,2.0,7.0,8.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32
15534,Adam Thielen,CAR,WR,32.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,107.0,70.0,716.0,10.2,6.0,110.0
14871,Robert Woods,HOU,WR,30.0,17.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,53.0,527.0,9.9,2.0,62.7
12841,Andy Dalton,CAR,QB,34.0,14.0,14.0,252.0,378.0,2871.0,18.0,9.0,30.0,54.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,174.24
17986,Tyler Boyd,CIN,WR,27.0,16.0,14.0,1.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,58.0,762.0,13.1,5.0,109.12
18858,Joe Mixon,CIN,RB,26.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,210.0,814.0,3.9,7.0,75.0,60.0,441.0,7.4,2.0,179.5
20506,Tanner Hudson,CIN,TE,27.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,132.0,13.2,0.0,13.2
20770,Zach Gentry,CIN,TE,26.0,17.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,19.0,132.0,6.9,0.0,13.2
20931,Drew Sample,CIN,TE,26.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,-2.0,-1.0,0.0,-0.2
20886,Stanley Morgan,CIN,WR,26.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20949,Irv Smith Jr.,CIN,TE,24.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,25.0,182.0,7.3,2.0,30.2
21046,Jake Browning,CIN,QB,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20990,Trayveon Williams,CIN,RB,25.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,30.0,5.0,0.0,3.0,2.0,30.0,15.0,0.0,6.0
21263,Trenton Irwin,CIN,WR,26.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,11.0,0.0,23.0,15.0,231.0,15.4,4.0,48.2
21693,Joe Burrow,CIN,QB,25.0,16.0,16.0,414.0,606.0,4475.0,35.0,12.0,75.0,257.0,3.4,5.0,0.0,0.0,0.0,0.0,0.0,350.7
21690,Tee Higgins,CIN,WR,23.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,74.0,1029.0,13.9,7.0,146.9
21800,Mitchell Wilcox,CIN,TE,25.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,17.0,139.0,8.2,1.0,19.9
22647,Chris Evans,CIN,RB,25.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,38.0,12.7,1.0,9.8
22533,Demetric Felton Jr.,CIN,RB,24.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,-4.0,-4.0,0.0,4.0,2.0,8.0,4.0,0.0,0.4
22564,Ja'Marr Chase,CIN,WR,22.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,1.6,0.0,134.0,87.0,1046.0,12.0,9.0,155.4
23996,Kendric Pryor,CIN,WR,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23909,Kwamie Lassiter II,CIN,WR,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
